Customer_ID,Three_Year_Spend,Loyalty_Cust,Distance,Male,Age,Seg_Group,Seg_Type,Married,Length_of_Residence,Homeowner,Num_Adults,Num_Children,Est_Income,Occupation,Education,Home_Value,Political_Ideology,Pet_Owner,Truck_Owner,Total_Spend,Num_Trans,Num_Items,Num_Depts,Division_Ag_Spend,Division_Pet_Spend,Division_Auto_Spend,Division_Hardware_Spend,Division_Home_Spend,Division_Seasonal_Spend,Division_Clothing_Spend,Division_SportingGoods_Spend,Division_FoodBev_Spend
185506095,2443.1300000000001,1,11.542077708119137,1,34.0,C,D15,1,6,1,3,,144000.0,Self Employed,Bachelors Degree,344000,Conservative,1,,343.50,1,10,5,.00,.00,50.97,.00,214.67,.00,58.98,.00,18.88
185476900,867.42999999999995,1,11.594558320370004,0,49.0,C,D15,0,24,1,4,2,67000.0,Professional,Graduate Degree,159000,Conservative,1,,58.44,1,6,1,.00,.00,.00,.00,.00,58.44,.00,.00,.00
185953026,1240.9400000000001,1,12.478164666680133,1,25.0,U,U01,0,11,1,,,63000.0,Other,,151000,Conservative,,,47.48,1,2,2,.00,.00,.00,.00,.00,2.49,.00,44.99,.00
185505622,597.25,0,28.789224289460424,0,62.0,A,I30,0,32,1,6,1,50000.0,Office Administration,High School,118000,Liberal,,,229.50,2,15,5,.00,.00,50.95,.00,54.58,23.98,99.99,.00,.00
185545234,216.59,0,13.125977249922137,0,60.0,A,E21,1,5,1,1,,58000.0,Professional,Bachelors Degree,138000,Liberal,1,,24.16,1,10,2,2.19,.00,.00,.00,.00,21.97,.00,.00,.00
185463575,213.71000000000001,1,15.917632387814802,1,78.0,B,Q64,0,7,1,2,,47000.0,Self Employed,High School,111000,Conservative,,,140.28,1,26,5,.00,44.98,45.50,.00,.00,.00,23.98,1.98,23.84
185401776,516.92999999999995,0,14.378033252447377,1,66.0,A,N47,1,7,1,4,,49000.0,Blue Collar,Less than High School,116000,,1,,52.72,1,10,3,.00,.00,.00,14.99,.00,11.98,.00,.00,25.75
185476693,29.73,1,7.1297654992112349,0,60.0,U,U01,0,1,0,,,31700.0,Professional,,,,0,,123.08,1,37,7,.00,40.00,4.08,25.17,23.94,.00,.00,.00,29.89
185786892,30.469999999999999,1,8.435907191603814,0,39.0,U,U01,0,2,0,,,61500.0,Management,,,,0,,12.98,1,2,1,.00,.00,.00,.00,.00,.00,.00,.00,12.98
185364539,1604.0899999999999,1,7.3608665895190866,1,68.0,A,E21,1,3,1,4,0,71000.0,Sales,Less than High School,169000,Conservative,,,97.28,3,12,5,.00,.00,42.44,.00,19.96,.00,29.99,.00,4.89
185807661,2065.8899999999999,0,7.6088769577674977,1,54.0,C,B09,1,5,1,1,1,72000.0,Blue Collar,Some College,172000,Conservative,,,178.95,1,5,1,.00,178.95,.00,.00,.00,.00,.00,.00,.00
185738312,1323.3299999999999,1,12.569835660112513,1,53.0,A,I30,1,7,1,4,3,54000.0,Professional,High School,129000,Conservative,1,,99.93,1,11,5,13.99,52.98,.00,7.98,.00,.00,.00,14.99,9.99
185895901,1150.3499999999999,1,21.262633617864513,0,55.0,D,E20,0,42,1,5,,49000.0,Retired,High School,117000,Conservative,,,19.06,1,4,2,.00,.00,.00,.00,10.39,.00,.00,.00,8.67
185640822,1070.8499999999999,1,9.7866119126761664,1,27.0,U,U01,0,13,1,,,76000.0,Other,,181000,Conservative,1,,89.62,1,10,4,.00,.00,.00,35.90,29.65,.00,21.98,.00,2.09
185449829,113.19,1,17.280905168414794,0,63.0,A,E21,0,26,1,4,,58000.0,Other,Graduate Degree,139000,Conservative,,,154.17,1,3,1,.00,.00,.00,.00,154.17,.00,.00,.00,.00
185941648,1172.01,0,6.5427346827580966,1,92.0,A,E21,1,33,1,2,,89000.0,Blue Collar,High School,211000,Liberal,,,113.96,1,3,2,.00,.00,113.96,.00,.00,.00,.00,.00,.00
185738296,857.28999999999996,1,27.85466822004139,0,78.0,U,U01,0,11,1,,,41000.0,Other,,98000,,1,,27.37,1,3,3,.00,.00,.00,.00,.00,3.99,21.99,.00,1.39
185435753,8489.7000000000007,1,10.299142539538023,1,60.0,A,E21,1,13,1,4,,40000.0,Sales,High School,95000,Conservative,,,351.14,3,17,5,.00,.00,4.49,29.99,.00,10.48,.00,305.39,.79
185400877,103.23,1,8.7515815695941566,1,28.0,U,U01,0,,0,,,69700.0,,,,,0,,104.93,2,7,3,.00,12.49,.00,.00,67.96,.00,.00,24.48,.00
185677740,629.40999999999997,1,9.8240947396682294,1,38.0,E,O51,1,1,0,2,,72000.0,Blue Collar,High School,172000,,,,17.98,1,2,1,.00,.00,.00,.00,.00,.00,.00,17.98,.00
185389872,1775.29,1,9.8240947396682294,1,72.0,A,J35,1,5,1,1,,72000.0,Retired,High School,172000,Liberal,,,163.10,2,21,6,11.78,2.99,20.73,.00,.00,9.99,89.99,.00,27.62
185705208,193.53,1,7.850367013423865,1,60.0,U,U01,1,2,1,,,47200.0,Retired,,,,1,,38.62,1,8,1,.00,.00,38.62,.00,.00,.00,.00,.00,.00
185400996,2969.98,1,12.903647632663032,0,68.0,A,E21,1,19,1,3,,76000.0,Retired,High School,182000,Conservative,,,45.61,2,10,4,.00,.00,8.97,.00,.00,.00,13.79,15.98,6.87
185787333,0.0,1,76.101277207409666,1,33.0,G,M45,1,6,1,1,,35000.0,Blue Collar,Some College,84000,Liberal,,,15.99,1,1,1,.00,15.99,.00,.00,.00,.00,.00,.00,.00
185515607,206.03999999999999,0,24.759057327441123,0,53.0,G,A01,1,10,1,2,,129000.0,Other,Graduate Degree,306000,Conservative,,,99.97,1,3,1,.00,99.97,.00,.00,.00,.00,.00,.00,.00
185400977,638.34000000000003,1,26.387384348552445,1,60.0,B,C13,1,6,1,2,,140000.0,Blue Collar,Some College,333000,Liberal,,,35.97,1,4,3,.99,.00,.00,29.99,.00,4.99,.00,.00,.00
185449245,519.28999999999996,0,26.903430941867338,0,53.0,A,I30,1,5,1,1,,27000.0,Other,High School,64000,,,,96.96,1,4,3,.00,.00,36.97,.00,.00,59.99,.00,.00,.00
185562980,74.969999999999999,0,21.142878503991327,1,84.0,B,Q62,1,34,1,2,,90000.0,Management,Bachelors Degree,215000,Conservative,,,44.99,1,1,1,.00,.00,.00,.00,.00,.00,44.99,.00,.00
185758682,109.97,0,42.138291619544283,1,28.0,U,U01,,,0,,,31700.0,,,,,0,,24.99,1,1,1,.00,.00,.00,.00,.00,.00,24.99,.00,.00
185505639,64.989999999999995,1,5.6738718384335636,1,56.0,B,C11,1,3,1,1,,39000.0,Professional,Graduate Degree,92000,Conservative,1,,107.84,1,8,3,.00,.00,79.98,7.88,.00,.00,.00,.00,.00
185476584,47.460000000000001,1,15.231997887133492,0,72.0,U,U01,1,15,1,,,50000.0,Office Administration,Bachelors Degree,118000,Conservative,1,,130.92,1,9,3,.00,.00,8.99,.00,.00,99.00,.00,.00,22.93
185435688,3012.96,1,19.729754752676854,1,88.0,D,E20,1,12,1,4,,77000.0,Blue Collar,Some College,183000,Conservative,,,297.03,4,50,9,43.89,20.89,81.71,21.83,.00,107.15,.00,.00,21.56
185449863,346.93000000000001,1,22.144523426191114,1,55.0,D,C14,,15,1,4,1,48000.0,Technical,Some College,115000,Conservative,1,,55.89,1,11,5,.00,.00,5.99,37.92,11.98,.00,.00,.00,.00
185787395,0.0,1,36.684279327412234,0,43.0,C,D15,1,5,1,2,,55000.0,Other,Graduate Degree,130000,Liberal,,,45.75,1,5,2,.00,.00,.00,.00,.00,.00,36.05,.00,9.70
185562945,142.68000000000001,1,31.113356560476863,0,68.0,A,I30,1,13,1,2,1,21000.0,Office Administration,Some College,51000,,1,,62.29,1,9,3,.00,.00,57.22,.00,.00,3.49,.00,.00,1.58
185941387,723.53999999999996,0,5.7332146315908696,1,75.0,B,J34,1,17,1,3,,122000.0,Technical,Some College,291000,,,,51.48,1,2,2,.00,.00,44.99,6.49,.00,.00,.00,.00,.00
185435592,24.989999999999998,0,8.1173012738198675,1,35.0,A,I30,1,1,1,1,,40900.0,Blue Collar,Some College,,,0,,34.37,1,3,3,.00,.00,.00,22.38,.00,.00,.00,.00,11.99
185436374,0.0,1,2.7872393950740468,0,49.0,C,D15,1,7,1,2,,82000.0,Office Administration,Some College,196000,Conservative,,,16.98,1,2,1,.00,16.98,.00,.00,.00,.00,.00,.00,.00
185861570,1029.8900000000001,0,1.3376727434129176,1,47.0,G,P56,1,7,1,2,,26000.0,Sales,Some College,62000,,,,16.99,1,1,1,.00,.00,16.99,.00,.00,.00,.00,.00,.00
185387916,15.869999999999999,0,2.1294671901105473,1,52.0,A,M44,1,9,1,5,2,74000.0,Blue Collar,High School,177000,,1,,35.94,2,6,2,.00,.00,.00,.00,11.98,23.96,.00,.00,.00
185931914,1634.0899999999999,1,2.321439909861442,0,69.0,D,I31,1,11,1,3,,32000.0,Retired,High School,75000,Liberal,,,9.99,1,1,1,.00,.00,.00,.00,.00,9.99,.00,.00,.00
185436041,0.0,1,3.23948493393867,1,42.0,G,N48,1,3,1,2,3,26700.0,Management,Some College,,,1,,38.95,2,5,1,.00,.00,.00,.00,38.95,.00,.00,.00,.00
185401685,0.0,0,9.58956952111863,1,27.0,A,I30,1,6,1,1,,140000.0,Blue Collar,Some College,334000,,,,89.99,1,1,1,.00,.00,.00,.00,.00,.00,89.99,.00,.00
185389528,1378.1500000000001,1,3.055347266974386,0,20.0,C,D15,1,13,1,3,3,45000.0,Management,Some College,106000,,,,34.49,1,8,3,.00,20.72,.00,.00,11.98,.00,.00,.00,1.79
185786889,1229.47,1,6.5191665145719613,0,78.0,B,Q64,1,5,1,5,,37000.0,Management,Some College,87000,Conservative,,,150.47,1,14,5,.00,12.57,4.99,.00,.00,.00,99.98,.00,32.93
185463268,754.41999999999996,0,8.6130806133710056,0,38.0,U,U01,1,13,1,,,84000.0,,Bachelors Degree,200000,,,1,13.27,1,3,1,.00,.00,.00,13.27,.00,.00,.00,.00,.00
185506005,251.44,1,8.5404645252565157,1,37.0,A,I30,1,7,1,2,,37000.0,Office Administration,Some College,89000,Liberal,1,,15.96,1,7,2,.00,6.99,.00,.00,8.97,.00,.00,.00,.00
185582231,237.47,1,3.1022525733209734,0,68.0,G,S68,1,10,1,4,,26000.0,Office Administration,High School,63000,Liberal,1,,9.99,1,1,1,.00,.00,.00,.00,.00,9.99,.00,.00,.00
185353738,122.62,1,3.8193270749875641,1,56.0,A,E21,1,14,1,3,,60000.0,Blue Collar,High School,142000,Conservative,,,20.98,2,2,2,.00,7.99,.00,12.99,.00,.00,.00,.00,.00
185401471,11155.360000000001,1,3.5967219722509318,1,48.0,C,A04,1,16,1,2,,69000.0,Management,Some College,164000,Conservative,,,29.23,1,9,2,.00,.00,.00,.00,14.99,.00,.00,.00,14.24
185463476,73.739999999999995,0,3.2420273620870868,1,38.0,C,F23,1,6,1,1,,92000.0,Blue Collar,Some College,218000,,,,10.05,1,6,2,.00,.00,.00,.00,7.96,.00,.00,.00,2.09
185738793,2777.4000000000001,0,4.0070896120346475,1,68.0,C,F23,0,4,1,5,1,52000.0,Other,High School,124000,,,,30.52,1,9,3,.00,15.49,.00,.00,14.04,.99,.00,.00,.00
185449295,2339.5700000000002,0,4.0772014562290559,1,28.0,A,I30,1,7,1,3,1,53000.0,Blue Collar,High School,127000,,,,215.23,1,8,5,.00,7.99,15.98,14.99,.00,131.28,44.99,.00,.00
185353783,115.67,1,10.190476303114567,0,77.0,A,J35,1,13,1,2,,60000.0,Sales,Bachelors Degree,142000,Liberal,1,,11.98,1,2,1,.00,.00,11.98,.00,.00,.00,.00,.00,.00
185620545,1622.9100000000001,0,4.2341821868455893,1,36.0,A,E21,1,34,1,5,,33000.0,Management,Some College,78000,Conservative,1,,39.96,2,4,1,.00,39.96,.00,.00,.00,.00,.00,.00,.00
185505699,425.63,1,6.609176543260463,0,66.0,A,E21,1,20,1,3,,92000.0,Office Administration,Some College,219000,Liberal,1,,180.80,1,9,7,79.99,40.99,7.99,.00,7.99,14.97,24.88,.00,3.99
185476550,1596.47,1,10.081444896961695,1,42.0,C,D15,1,7,1,4,1,66000.0,Blue Collar,Bachelors Degree,156000,Conservative,,,23.97,1,6,2,15.98,7.99,.00,.00,.00,.00,.00,.00,.00
185401521,10204.17,0,12.007460538795453,0,40.0,A,I30,0,11,1,2,1,72000.0,Other,Bachelors Degree,172000,Conservative,,,106.44,1,11,4,.00,31.97,35.98,.00,.00,.00,26.24,.00,12.25
185941380,1081.75,1,1.8703916471253856,1,46.0,G,P56,1,3,1,1,,43000.0,Blue Collar,Some College,102000,,,,11.72,1,3,1,.00,.00,.00,.00,.00,.00,.00,.00,11.72
185401918,86.379999999999995,1,3.6341533768516392,1,43.0,G,P56,1,10,1,2,0,16600.0,Blue Collar,Some College,,,0,,35.22,2,6,4,.00,20.00,.00,.00,5.99,.00,8.73,.00,.50
185799115,881.17999999999995,0,4.6143081013367233,0,69.0,B,J36,1,5,1,4,,47000.0,Retired,High School,111000,,,1,315.75,1,5,4,.00,.00,253.78,.00,1.99,.00,59.98,.00,.00
185436110,2486.6500000000001,1,3.6240510497759351,0,84.0,B,Q64,1,6,1,3,,53000.0,Office Administration,High School,125000,Liberal,,,47.65,2,5,3,.00,.00,.00,.00,12.99,.00,24.99,.00,9.67
185387881,308.86000000000001,1,0.92566034744397363,1,29.0,E,O51,1,28,1,4,,56000.0,Other,Less than High School,133000,,1,,266.98,2,12,5,.00,.00,.00,.00,28.47,231.94,.00,.00,6.57
185400584,1510.47,1,6.0361331599196211,1,40.0,E,O51,1,2,1,1,,43500.0,Professional,Some College,,,0,,55.04,3,8,3,.00,22.97,.00,.00,26.18,.00,.00,.00,5.89
185402178,659.16999999999996,1,2.077955320474036,1,55.0,G,M45,0,28,1,4,,45000.0,Blue Collar,Bachelors Degree,107000,,,,31.24,1,6,4,2.99,12.49,.00,.00,11.98,.00,.00,.00,3.78
185903765,15.98,1,3.3573957045788627,0,60.0,B,C11,1,0,1,4,1,33000.0,Other,Bachelors Degree,78000,,,,36.88,2,2,2,.00,.00,.00,.00,.00,.00,36.88,.00,.00
185389811,155.44,0,3.1757541623947336,0,60.0,B,J36,0,5,1,1,,33000.0,Other,Some College,78000,,,,166.74,1,7,4,13.98,.00,.00,.00,.00,.00,149.98,.00,2.78
185388347,983.44000000000005,1,0.52907912173992844,1,37.0,G,M45,1,6,1,2,,28000.0,Blue Collar,Less than High School,67000,,,,29.26,1,4,2,.00,20.48,8.78,.00,.00,.00,.00,.00,.00
185400950,290.87,1,1.0648445056390101,1,67.0,B,J34,1,26,1,3,,41617.379999999997,Office Administration,High School,99000,,,,1623.91,7,56,8,.00,24.99,1480.96,24.99,.00,.00,69.99,18.98,4.00
185435856,116.95,1,2.1442588682995325,1,37.0,B,J36,1,5,1,3,,33000.0,Other,Less than High School,78000,Liberal,,,14.98,1,2,2,.00,9.99,.00,.00,.00,.00,4.99,.00,.00
185903565,1659.47,0,1.1854133637493203,1,35.0,G,M45,1,5,1,1,2,31000.0,Student,Some College,74000,Liberal,1,,46.05,2,4,4,.00,.00,42.97,3.08,.00,.00,.00,.00,.00
185449926,755.96000000000004,1,2.3254353651226181,0,86.0,U,U01,0,4,1,,,45900.0,Management,,,,0,,27.47,1,3,2,.00,.00,.00,.00,.00,27.47,.00,.00,.00
185545724,0.0,1,5.7256962459481135,0,64.0,A,L43,0,9,1,1,,38000.0,Office Administration,Less than High School,90000,Liberal,,,6.88,1,2,2,.00,.00,.00,.00,5.49,.00,.00,.00,1.39
185435996,250.05000000000001,1,3.6351571214620551,1,48.0,F,P59,1,16,1,3,3,18000.0,Blue Collar,Less than High School,43000,,,,32.73,1,12,4,5.98,.00,5.78,.00,14.21,.00,.00,.00,6.76
185400880,876.25999999999999,0,4.6037577173806383,1,79.0,B,D16,1,27,1,4,,87000.0,Sales,High School,206000,,1,1,8.98,1,2,2,.00,.00,.00,5.99,.00,2.99,.00,.00,.00
185506301,545.70000000000005,1,4.8946013389371759,1,20.0,D,I31,0,6,1,2,,51000.0,Sales,Some College,121000,Conservative,,,5.37,1,3,1,.00,.00,.00,.00,.00,.00,.00,.00,5.37
185705134,428.76999999999998,1,5.0894578263558854,0,46.0,B,D16,1,26,1,3,2,49000.0,Medical Professional,Bachelors Degree,116000,,,,19.99,1,1,1,.00,.00,.00,.00,.00,19.99,.00,.00,.00
185449402,886.96000000000004,1,3.3909946366628581,0,38.0,C,D15,1,12,1,2,2,67000.0,Professional,High School,159000,Liberal,,,31.15,1,5,3,.00,.00,7.17,.00,5.99,.00,17.99,.00,.00
185462771,703.28999999999996,1,1.8846190122379989,0,22.0,B,C11,1,9,1,5,,65000.0,Office Administration,Some College,155000,,1,,39.98,1,9,2,.00,27.21,.00,.00,.00,.00,.00,.00,12.77
185705120,36.850000000000001,0,2.4184331521823395,1,53.0,D,E20,1,18,1,2,1,66000.0,Sales,Bachelors Degree,156000,Conservative,1,,20.28,1,12,1,.00,.00,20.28,.00,.00,.00,.00,.00,.00
185738487,1222.5799999999999,1,6.1352679530288698,0,70.0,B,J36,1,36,1,2,,37000.0,Office Administration,High School,87000,,,,84.74,2,6,4,.00,11.99,.00,12.99,.00,44.99,.00,.00,14.77
185389862,3112.1199999999999,1,6.2748015626278102,0,56.0,D,I31,1,30,1,5,1,71000.0,Other,High School,170000,,1,1,379.19,1,12,5,.00,.00,.00,308.98,9.98,.00,47.37,.00,12.86
185861416,660.20000000000005,1,4.0231841027839099,1,39.0,G,M45,1,12,1,1,2,26600.0,Sales,Less than High School,,,1,1,79.68,2,7,4,.00,.00,.00,.00,.00,.00,46.46,31.73,1.49
185536450,202.38999999999999,1,3.4019271347742235,1,77.0,B,J34,0,6,1,3,,47000.0,Management,Some College,113000,Liberal,,,29.97,2,3,1,.00,.00,.00,.00,.00,.00,.00,29.97,.00
185705761,400.81,0,2.045098404685445,0,97.0,B,J34,0,26,1,3,,47000.0,Retired,High School,112000,,,,71.98,1,2,2,.00,.00,.00,.00,.00,.00,69.99,.00,1.99
185375170,113.45999999999999,1,6.2255141091742967,1,44.0,B,J36,0,26,1,2,,25000.0,Blue Collar,Some College,59000,Liberal,,,64.52,1,11,3,.00,30.99,.00,.00,.00,16.97,.00,.00,16.56
185545626,15.49,1,3.227873085786102,0,39.0,B,J36,1,2,1,1,4,21000.0,Other,High School,50000,,,,22.97,1,3,1,.00,22.97,.00,.00,.00,.00,.00,.00,.00
185895923,1193.71,1,16.778729574203123,1,76.0,A,J35,1,27,1,4,1,44600.0,Retired,High School,,,1,,37.95,1,5,2,21.96,.00,.00,.00,15.99,.00,.00,.00,.00
185486580,2671.21,1,33.368837250346608,1,49.0,D,C14,1,4,1,4,,57000.0,Office Administration,Some College,136000,Conservative,1,,278.45,2,21,6,27.32,.00,67.98,.00,.00,.00,89.99,88.57,4.59
185506122,496.85000000000002,0,28.37634795732567,1,35.0,A,I30,1,3,1,3,,93000.0,Technical,Graduate Degree,222000,,,,66.93,1,7,4,54.96,7.98,.00,3.99,.00,.00,.00,.00,.00
185435868,264.19999999999999,1,14.995531986676921,1,100.0,B,Q64,0,36,1,7,,8000.0,Blue Collar,High School,19000,Conservative,,,24.98,1,2,2,9.99,.00,.00,.00,14.99,.00,.00,.00,.00
185620146,149.03999999999999,1,13.967829953020303,0,76.0,B,Q62,1,5,1,4,,188000.0,Blue Collar,High School,448000,Conservative,,,127.31,2,10,3,.00,.00,.00,.00,1.59,.00,.00,93.97,31.75
185861634,3502.5500000000002,1,16.730512622225138,1,56.0,A,E21,0,27,1,5,,85000.0,Office Administration,Some College,202000,Conservative,1,,104.16,1,7,3,4.19,.00,.00,.00,3.00,.00,96.97,.00,.00
185401440,668.55999999999995,1,15.009717589048821,1,54.0,G,L41,0,6,1,3,,78000.0,Other,Some College,186000,Liberal,1,,98.75,2,17,4,.00,.00,.00,39.98,28.44,30.33,.00,.00,.00
185562793,1728.23,1,12.406067933303751,0,58.0,U,U01,0,4,1,,,66000.0,Medical Professional,Graduate Degree,158000,Conservative,,,148.41,1,9,5,.00,.00,48.57,2.89,.00,3.49,.00,93.46,.00
185505790,451.26999999999998,0,13.80239249021896,1,51.0,C,D15,1,6,1,2,1,94000.0,Blue Collar,Less than High School,224000,Conservative,,,322.95,1,5,3,.00,.00,.00,.00,.00,.00,313.96,.00,8.99
185476673,5799.4499999999998,0,24.328864502303674,1,29.0,A,M44,1,1,1,2,,8000.0,Blue Collar,Less than High School,1000,Liberal,,,252.02,1,20,4,.00,.00,.00,4.95,14.99,.00,.00,225.50,6.58
185738462,1809.5999999999999,0,10.442761968561989,1,25.0,A,J35,1,10,1,3,,55000.0,Other,Some College,130000,Liberal,1,,48.65,1,5,2,.00,.00,.00,28.66,.00,.00,.00,19.99,.00
185463560,356.85000000000002,1,10.990350430922057,1,67.0,U,U01,1,13,1,,,38000.0,,,90000,Conservative,1,,369.07,1,22,8,.00,27.97,108.85,12.48,.00,30.37,139.85,39.98,9.57
185388579,1085.77,1,13.896446971663046,1,66.0,D,C14,1,19,1,5,1,74000.0,Blue Collar,Graduate Degree,177000,Conservative,1,,169.52,3,43,9,3.65,12.00,46.92,75.20,.00,12.48,.00,.00,19.27
185402081,637.64999999999998,1,14.259635118092579,1,30.0,A,E21,1,21,1,8,0,107000.0,Blue Collar,High School,255000,Conservative,1,,461.29,2,129,4,287.59,.00,46.49,.00,.00,.00,90.93,.00,36.28
185389566,3435.9499999999998,1,15.205854296817805,0,52.0,D,C14,0,1,1,6,2,92000.0,Office Administration,Some College,219000,Conservative,1,,508.86,7,60,10,49.75,47.96,23.96,193.08,110.94,.00,24.97,.00,58.20
185449438,546.13,1,12.451629267347815,0,27.0,A,I30,1,20,1,5,1,117000.0,Other,Some College,279000,Conservative,,,74.98,1,2,1,.00,.00,.00,.00,.00,.00,74.98,.00,.00
185449847,1440.4100000000001,0,25.294949747022915,0,66.0,A,E21,1,11,1,2,,49000.0,Management,High School,116000,Conservative,,,36.46,1,4,3,.00,.00,.00,.00,3.99,32.47,.00,.00,.00
185476441,297.60000000000002,0,26.647444643550948,1,40.0,U,U01,1,2,1,,,67800.0,Blue Collar,,,,0,,44.47,1,3,2,.00,19.48,.00,.00,24.99,.00,.00,.00,.00
185641006,38.469999999999999,0,11.396122343170429,0,58.0,U,U01,1,4,1,,,84000.0,Blue Collar,,,,1,1,18.99,1,1,1,.00,.00,.00,.00,.00,18.99,.00,.00,.00
185506123,0.0,0,12.373638152576632,0,51.0,U,U01,0,1,0,,,87000.0,Management,Bachelors Degree,207000,Liberal,,,22.47,1,3,1,.00,.00,.00,.00,22.47,.00,.00,.00,.00
185402117,1022.5,1,21.670230614060824,1,48.0,B,Q64,0,11,1,3,,44800.0,Other,High School,,,0,,28.16,2,6,4,18.98,3.19,4.99,.00,1.00,.00,.00,.00,.00
185388195,785.90999999999997,1,17.644157588795824,1,70.0,A,E21,1,19,1,3,0,45700.0,Office Administration,Some College,,,0,1,255.88,2,14,7,.00,9.74,.00,25.48,.00,121.71,98.95,.00,.00
185449138,2556.71,1,14.884818719411912,0,80.0,B,J34,1,27,1,2,,170000.0,Retired,High School,405000,Conservative,,,15.98,1,2,2,.00,.00,.00,12.99,.00,.00,.00,.00,2.99
185807544,1051.6800000000001,1,8.1981971895308288,1,25.0,G,O55,0,8,0,1,1,63000.0,Other,Some College,151000,Conservative,,,12.49,1,1,1,12.49,.00,.00,.00,.00,.00,.00,.00,.00
185677734,995.52999999999997,0,7.14276507546258,1,48.0,A,M44,1,6,1,4,1,55000.0,Blue Collar,High School,130000,Liberal,1,,17.03,1,8,3,.00,11.57,.00,2.58,.00,.00,.00,.00,2.88
185515667,2947.7199999999998,0,13.208131725548297,1,47.0,A,J35,0,24,1,2,,29000.0,Retired,High School,70000,Conservative,,,25.97,1,3,2,24.98,.00,.00,.00,.00,.00,.00,.00,.99
185941527,693.89999999999998,1,12.074782043244198,1,49.0,A,I30,,12,1,5,,66000.0,Blue Collar,High School,157000,,1,,34.97,1,3,3,.00,.00,.00,.00,.00,17.99,.00,14.99,1.99
185400849,2041.5,1,11.838621413138839,0,67.0,A,J35,1,5,0,2,,129000.0,Professional,Some College,307000,,,,207.69,1,27,8,11.98,51.99,21.55,5.00,.00,17.23,69.97,.00,29.97
185809296,5364.6899999999996,1,11.148969342016953,0,83.0,A,E21,1,15,1,2,,60000.0,Military,Some College,142000,Conservative,1,,98.09,1,11,4,.00,.00,.00,11.40,.00,21.09,47.57,.00,18.03
185401416,4225.7600000000002,0,13.734804292420213,1,56.0,A,E21,0,13,1,1,,55900.0,Blue Collar,High School,,,0,,26.18,1,2,2,.00,.00,.00,.00,24.99,.00,.00,1.19,.00
185834597,242.43000000000001,1,6.5106503897144252,1,65.0,A,N47,0,0,0,3,,28000.0,Other,Some College,67000,,,,39.61,1,6,2,.00,26.48,.00,.00,.00,.00,.00,.00,13.13
185515701,671.79999999999995,0,5.6529966762576782,0,36.0,U,U01,0,8,1,,,62000.0,Other,,148000,Liberal,,,61.75,1,5,4,.00,44.99,.00,2.69,.00,10.99,.00,.00,3.08
185354022,2776.8000000000002,0,3.6915789554601566,1,40.0,C,B08,1,8,1,3,3,67000.0,Professional,Bachelors Degree,160000,,,,14.98,1,2,2,.00,4.99,.00,9.99,.00,.00,.00,.00,.00
185834785,1091.8,1,7.7526138078499569,1,79.0,B,J34,1,28,1,2,,105000.0,Professional,High School,250000,Conservative,,,7.03,1,7,1,.00,7.03,.00,.00,.00,.00,.00,.00,.00
185462987,2404.7800000000002,1,4.4602794570326649,1,70.0,A,I30,1,5,1,2,1,65000.0,Blue Collar,High School,155000,,1,,54.98,1,2,2,.00,.00,.00,39.99,14.99,.00,.00,.00,.00
185620658,89.469999999999999,1,7.0006368840194328,1,63.0,U,U01,1,12,1,,,56500.0,,,,,0,,35.96,1,4,1,.00,.00,.00,.00,.00,35.96,.00,.00,.00
185952449,1516.52,1,8.6113179824470585,0,33.0,G,R66,1,0,1,1,,61500.0,Office Administration,Bachelors Degree,,,0,1,79.95,1,5,2,.00,.00,.00,.00,.00,25.99,.00,53.96,.00
185375248,2905.3600000000001,1,15.830816806665906,0,47.0,U,U01,1,0,0,,,65000.0,Professional,Graduate Degree,154000,Conservative,1,,157.14,2,38,5,15.96,.00,.00,29.90,30.94,.00,.00,69.89,10.45
185620519,3624.4899999999998,1,7.9570895131763404,1,76.0,A,J35,0,29,1,3,,86000.0,Blue Collar,Some College,205000,Conservative,1,,50.50,1,14,5,5.99,6.88,.00,.00,.00,35.14,.00,.00,2.49
185562946,399.88999999999999,1,5.7825219878403127,1,76.0,A,N46,1,6,1,4,1,53800.0,Blue Collar,Graduate Degree,,,1,1,47.11,2,9,3,.00,.00,19.99,.00,.00,.00,.00,8.99,18.13
185476438,163.55000000000001,0,4.8853889186458641,1,85.0,B,Q64,1,59,1,3,,54000.0,Retired,High School,128000,Liberal,1,,16.97,1,5,3,.00,.00,.00,9.99,.00,1.98,.00,.00,5.00
185506214,85.170000000000002,0,6.7051764144299169,1,50.0,A,I30,1,16,1,5,1,55000.0,Management,Bachelors Degree,132000,Liberal,1,,28.60,1,10,3,.00,6.57,.00,2.89,.00,.00,.00,.00,19.14
185388101,3896.96,1,13.36292059510555,0,31.0,U,U01,1,,1,,,381000.0,Other,,906000,Conservative,,,111.89,1,13,4,51.92,.00,.00,49.99,.00,9.98,.00,.00,.00
185515566,2477.6599999999999,1,15.086433430455166,1,30.0,D,C14,1,1,1,3,1,79000.0,Sales,High School,187000,Conservative,,,97.54,1,6,2,.00,61.56,.00,.00,.00,35.98,.00,.00,.00
185476655,590.08000000000004,1,30.235238477337603,1,52.0,B,C11,1,9,1,2,,75000.0,Management,Some College,179000,,1,,174.19,1,23,7,47.88,.00,11.98,.00,10.99,44.98,29.99,.00,28.37
